dataset,#trainingRelease,%training,%defectiveInTraining,%defectiveInTesting,classifier,balancing,featureSelection,TP,FP,TN,FN,precision,recall,ROC_Area,kappa
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,ibk,oversampling,noFeatureSel,2.0,0.0,460.0,1.0,0.9978448578777472,0.9978401727861771,0.7557971014492754,0.7989578810247498
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,ibk,oversampling,noFeatureSel,3.0,0.0,488.0,0.0,1.0,1.0,1.0,1.0
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,ibk,oversampling,noFeatureSel,3.0,11.0,502.0,6.0,0.9748458166867073,0.9674329501915708,0.7223305176521551,0.24502297090352132
Avro,1,1.1605647392570972,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,68.0,0.0,1.0,1.0,NaN,1.0
Avro,2,1.9741564989089966,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,randomForest,undersampling,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,randomForest,undersampling,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.5,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,randomForest,undersampling,noFeatureSel,1.0,26.0,242.0,0.0,0.9964202120335949,0.9033457249070632,0.9104477611940299,0.06472318801818677
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,randomForest,undersampling,noFeatureSel,2.0,38.0,239.0,0.0,0.9931899641577062,0.8637992831541219,0.9864620938628159,0.08271327219242125
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,randomForest,undersampling,noFeatureSel,2.0,288.0,1.0,0.0,0.9931745467472449,0.010309278350515464,0.9948096885813149,4.7725862644966955E-5
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,randomForest,undersampling,noFeatureSel,1.0,0.0,289.0,1.0,0.996575423628392,0.9965635738831615,1.0,0.6651323360184114
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,randomForest,undersampling,noFeatureSel,2.0,310.0,2.0,0.0,0.9936714029070717,0.012738853503184714,0.9663461538461539,8.217939762501673E-5
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,randomForest,undersampling,noFeatureSel,1.0,14.0,299.0,0.0,0.9970276008492569,0.9554140127388535,0.9968051118210862,0.11974369243091636
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,randomForest,undersampling,noFeatureSel,1.0,309.0,5.0,0.0,0.9968356374807987,0.01904761904761905,1.0,1.0272741281011009E-4
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,randomForest,undersampling,noFeatureSel,1.0,12.0,306.0,0.0,0.9971063419339282,0.9623824451410659,1.0,0.13783783783783743
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,randomForest,undersampling,noFeatureSel,1.0,75.0,296.0,1.0,0.9913596716898537,0.7962466487935657,0.7048517520215634,0.015352552969781214
Avro,18,61.09117269515991,0.3329416271299124,0.5319148767739534,randomForest,undersampling,noFeatureSel,2.0,53.0,321.0,0.0,0.9948742746615087,0.8590425531914894,0.9986631016042781,0.0605317744672825
Avro,19,65.58985114097595,0.3465888323262334,0.4739336669445038,randomForest,undersampling,noFeatureSel,2.0,406.0,14.0,0.0,0.9952838955487407,0.037914691943127965,1.0,3.267439960790781E-4
Avro,20,70.638906955719,0.35569106694310904,0.4662004765123129,randomForest,undersampling,noFeatureSel,2.0,45.0,382.0,0.0,0.9955363785151019,0.8951048951048951,1.0,0.07334517352277624
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,randomForest,undersampling,noFeatureSel,3.0,88.0,372.0,0.0,0.9937341276434148,0.8099352051835853,0.9945652173913044,0.05193596425912155
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,randomForest,undersampling,noFeatureSel,2.0,110.0,378.0,1.0,0.99137672603662,0.7739307535641547,0.921448087431694,0.023157026867169438
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,randomForest,undersampling,noFeatureSel,5.0,111.0,402.0,4.0,0.9738194326482079,0.7796934865900383,0.6363439462854668,0.04958677685950408
Avro,1,1.1605647392570972,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,19.0,49.0,0.0,1.0,0.7205882352941176,NaN,0.0
Avro,2,1.9741564989089966,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,naiveBayes,undersampling,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,naiveBayes,undersampling,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.49846612512962324,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,naiveBayes,undersampling,noFeatureSel,0.0,24.0,244.0,1.0,0.9922160685835673,0.9070631970260223,0.9104477611940299,-0.007188857271229337
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,naiveBayes,undersampling,noFeatureSel,2.0,33.0,244.0,0.0,0.9932411674347158,0.8817204301075269,0.9423288433420028,0.09584601787292567
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,naiveBayes,undersampling,noFeatureSel,1.0,265.0,24.0,1.0,0.9534278996460223,0.0859106529209622,0.5207612456747405,-0.006265924808902287
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,naiveBayes,undersampling,noFeatureSel,2.0,289.0,0.0,0.0,NaN,0.006872852233676976,1.0,0.0
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,naiveBayes,undersampling,noFeatureSel,1.0,36.0,276.0,1.0,0.9902156059345233,0.8821656050955414,0.8942307692307693,0.03967597950074411
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,naiveBayes,undersampling,noFeatureSel,0.0,4.0,309.0,1.0,0.9935997534415452,0.9840764331210191,0.9776357827476038,-0.005121638924453269
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,naiveBayes,undersampling,noFeatureSel,0.0,19.0,295.0,1.0,0.9934577434577434,0.9365079365079365,0.9394904458598726,-0.006068348770361352
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,naiveBayes,undersampling,noFeatureSel,1.0,309.0,9.0,0.0,0.9968753160076853,0.03134796238244514,0.9779874213836478,1.825761494690038E-4
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,naiveBayes,undersampling,noFeatureSel,1.0,61.0,310.0,1.0,0.9915263593016088,0.8337801608579088,0.6226415094339622,0.02108025736539144
Avro,18,61.09117269515991,0.3329416271299124,0.5319148767739534,naiveBayes,undersampling,noFeatureSel,2.0,332.0,42.0,0.0,0.9947127022550643,0.11702127659574468,0.979946524064171,0.0013440000000000056
Avro,19,65.58985114097595,0.3465888323262334,0.4739336669445038,naiveBayes,undersampling,noFeatureSel,1.0,64.0,356.0,1.0,0.9925457313804121,0.8459715639810427,0.8452380952380952,0.02084671949739448
Avro,20,70.638906955719,0.35569106694310904,0.4662004765123129,naiveBayes,undersampling,noFeatureSel,2.0,403.0,24.0,0.0,0.9953610175832398,0.06060606060606061,0.9859484777517564,5.549678292086558E-4
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,naiveBayes,undersampling,noFeatureSel,1.0,57.0,403.0,2.0,0.9887259593945127,0.8725701943844493,0.8775362318840578,0.020720559240007177
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,naiveBayes,undersampling,noFeatureSel,1.0,97.0,391.0,2.0,0.9888944026173146,0.7983706720977597,0.8294846860984052,0.008040324061792163
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,naiveBayes,undersampling,noFeatureSel,9.0,493.0,20.0,0.0,0.9830677290836654,0.05555555555555555,0.6068894565063148,0.0013969406998672862
Avro,1,1.1605647392570972,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,68.0,0.0,1.0,1.0,NaN,1.0
Avro,2,1.9741564989089966,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,ibk,undersampling,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,ibk,undersampling,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.7547528517110267,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,ibk,undersampling,noFeatureSel,0.0,23.0,245.0,1.0,0.9922325989059148,0.9107806691449815,0.457089552238806,-0.007176287051481645
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,ibk,undersampling,noFeatureSel,2.0,40.0,237.0,0.0,0.9931728963987028,0.8566308243727597,0.927797833935018,0.07829534192269565
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,ibk,undersampling,noFeatureSel,2.0,289.0,0.0,0.0,NaN,0.006872852233676976,0.5,0.0
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,ibk,undersampling,noFeatureSel,2.0,1.0,288.0,0.0,0.9977090492554409,0.9965635738831615,0.9982698961937716,0.798336798336799
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,ibk,undersampling,noFeatureSel,2.0,308.0,4.0,0.0,0.9936716663242243,0.01910828025477707,0.14102564102564102,1.65412290133156E-4
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,ibk,undersampling,noFeatureSel,1.0,12.0,301.0,0.0,0.9970602645761882,0.9617834394904459,0.9808306709265177,0.13775743707093807
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,ibk,undersampling,noFeatureSel,1.0,309.0,5.0,0.0,0.9968356374807987,0.01904761904761905,0.5079617834394906,1.0272741281011009E-4
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,ibk,undersampling,noFeatureSel,1.0,10.0,308.0,0.0,0.9971501852379594,0.9686520376175548,0.9842767295597483,0.16184971098265705
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,ibk,undersampling,noFeatureSel,1.0,66.0,305.0,1.0,0.991467647307279,0.8203753351206434,0.6752021563342318,0.01876791393458739
Avro,18,61.09117269515991,0.3329416271299124,0.5319148767739534,ibk,undersampling,noFeatureSel,2.0,36.0,338.0,0.0,0.9949608062709967,0.9042553191489362,0.9518716577540106,0.09081139172487948
Avro,19,65.58985114097595,0.3465888323262334,0.4739336669445038,ibk,undersampling,noFeatureSel,2.0,410.0,10.0,0.0,0.9952836699949386,0.02843601895734597,0.11428571428571428,2.311337108517269E-4
Avro,20,70.638906955719,0.35569106694310904,0.4662004765123129,ibk,undersampling,noFeatureSel,2.0,414.0,13.0,0.0,0.9953604088219472,0.03496503496503497,0.5152224824355972,2.92697204741699E-4
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,ibk,undersampling,noFeatureSel,3.0,59.0,401.0,0.0,0.9938340416637637,0.8725701943844493,0.9358695652173913,0.08094741446018233
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,ibk,undersampling,noFeatureSel,3.0,102.0,386.0,0.0,0.9940645912132674,0.7922606924643585,0.8954918032786886,0.04420016031146257
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,ibk,undersampling,noFeatureSel,5.0,49.0,464.0,4.0,0.9759553983691915,0.8984674329501916,0.6706735975741823,0.13310772701635679
Avro,1,1.1605647392570972,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,68.0,0.0,1.0,1.0,NaN,1.0
Avro,2,1.9741564989089966,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,randomForest,SMOTE,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,randomForest,SMOTE,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.5,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,randomForest,SMOTE,noFeatureSel,0.0,0.0,268.0,1.0,NaN,0.9962825278810409,1.0,0.0
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,randomForest,SMOTE,noFeatureSel,1.0,0.0,277.0,1.0,0.9964286635207963,0.996415770609319,0.9566787003610109,0.6650660264105596
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,randomForest,SMOTE,noFeatureSel,1.0,0.0,289.0,1.0,0.996575423628392,0.9965635738831615,1.0,0.6651323360184114
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,randomForest,SMOTE,noFeatureSel,0.0,0.0,289.0,2.0,NaN,0.993127147766323,1.0,0.0
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,randomForest,SMOTE,noFeatureSel,2.0,0.0,312.0,0.0,1.0,1.0,1.0,1.0
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,randomForest,SMOTE,noFeatureSel,1.0,1.0,312.0,0.0,0.9984076433121019,0.9968152866242038,1.0,0.6652452025586342
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,randomForest,SMOTE,noFeatureSel,1.0,0.0,314.0,0.0,1.0,1.0,1.0,1.0
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,randomForest,SMOTE,noFeatureSel,1.0,0.0,318.0,0.0,1.0,1.0,1.0,1.0
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,randomForest,SMOTE,noFeatureSel,1.0,0.0,371.0,1.0,0.9973262417481046,0.9973190348525469,0.8335579514824798,0.6654708520179381
Avro,18,61.09117269515991,0.3329416271299124,0.5319148767739534,randomForest,SMOTE,noFeatureSel,2.0,0.0,374.0,0.0,1.0,1.0,1.0,1.0
Avro,19,65.58985114097595,0.3465888323262334,0.4739336669445038,randomForest,SMOTE,noFeatureSel,2.0,0.0,420.0,0.0,1.0,1.0,1.0,1.0
Avro,20,70.638906955719,0.35569106694310904,0.4662004765123129,randomForest,SMOTE,noFeatureSel,1.0,0.0,427.0,1.0,0.9976744439361261,0.9976689976689976,1.0,0.6656274356975789
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,randomForest,SMOTE,noFeatureSel,2.0,0.0,460.0,1.0,0.9978448578777472,0.9978401727861771,0.9905797101449276,0.7989578810247498
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,randomForest,SMOTE,noFeatureSel,2.0,0.0,488.0,1.0,0.997967505070825,0.9979633401221996,1.0,0.7990176013098623
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,randomForest,SMOTE,noFeatureSel,3.0,0.0,513.0,6.0,0.9886386286625475,0.9885057471264368,0.6177171323370154,0.49565217391304495
Avro,1,1.1605647392570972,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,16.0,52.0,0.0,1.0,0.7647058823529411,NaN,0.0
Avro,2,1.9741564989089966,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.4991958558973768,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,naiveBayes,SMOTE,noFeatureSel,0.0,8.0,260.0,1.0,0.9924653534447151,0.966542750929368,0.9291044776119403,-0.006652806652806413
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,277.0,2.0,NaN,0.992831541218638,0.5036101083032491,0.0
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,naiveBayes,SMOTE,noFeatureSel,0.0,3.0,286.0,2.0,0.9862304314623902,0.9828178694158075,0.5217273689342323,-0.008316008316011309
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,naiveBayes,SMOTE,noFeatureSel,0.0,0.0,289.0,2.0,NaN,0.993127147766323,1.0,0.0
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,naiveBayes,SMOTE,noFeatureSel,1.0,28.0,284.0,1.0,0.9903637855896056,0.9076433121019108,0.5400641025641025,0.05323352048242853
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,naiveBayes,SMOTE,noFeatureSel,1.0,312.0,1.0,0.0,0.9968254614273214,0.006369426751592357,1.0,2.0414412575278474E-5
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,naiveBayes,SMOTE,noFeatureSel,1.0,77.0,237.0,0.0,0.9968660968660968,0.7555555555555556,1.0,0.019167778721339283
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,naiveBayes,SMOTE,noFeatureSel,1.0,47.0,271.0,0.0,0.9969305120167189,0.8526645768025078,1.0,0.03488896041197318
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,naiveBayes,SMOTE,noFeatureSel,1.0,53.0,318.0,1.0,0.9916193770312286,0.8552278820375335,0.9144204851752022,0.02563854489164088
Avro,18,61.09117269515991,0.3329416271299124,0.5319148767739534,naiveBayes,SMOTE,noFeatureSel,2.0,328.0,46.0,0.0,0.9947130883301096,0.1276595744680851,0.9786096256684491,0.0014897337910486205
Avro,19,65.58985114097595,0.3465888323262334,0.4739336669445038,naiveBayes,SMOTE,noFeatureSel,2.0,375.0,45.0,0.0,0.9952858058757715,0.11137440758293839,0.9785714285714285,0.0011361484567316794
Avro,20,70.638906955719,0.35569106694310904,0.4662004765123129,naiveBayes,SMOTE,noFeatureSel,2.0,418.0,9.0,0.0,0.9953601953601953,0.02564102564102564,0.9964871194379391,2.0071588666242677E-4
Avro,21,75.77171325683594,0.3631770145148039,0.647948170080781,naiveBayes,SMOTE,noFeatureSel,3.0,428.0,32.0,0.0,0.9935656191588199,0.0755939524838013,0.9992753623188406,9.679566032789514E-4
Avro,22,81.31132125854492,0.38257797714322805,0.6109979469329119,naiveBayes,SMOTE,noFeatureSel,2.0,440.0,48.0,1.0,0.9736341975298658,0.10183299389002037,0.6871584699453553,-0.003187502026936238
Avro,23,87.18593120574951,0.3979689907282591,1.7241379246115685,naiveBayes,SMOTE,noFeatureSel,8.0,471.0,42.0,1.0,0.9601917252763627,0.09578544061302682,0.6215074723846654,-0.001097052585387256
Avro,1,1.1605647392570972,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,68.0,0.0,1.0,1.0,NaN,1.0
Avro,2,1.9741564989089966,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,415.0,0.0,1.0,1.0,NaN,1.0
Avro,3,6.939458847045898,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,158.0,0.0,1.0,1.0,NaN,1.0
Avro,4,8.829863369464874,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,160.0,0.0,1.0,1.0,NaN,1.0
Avro,5,10.74419692158699,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,171.0,0.0,1.0,1.0,NaN,1.0
Avro,6,12.790140509605408,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,241.0,0.0,1.0,1.0,NaN,1.0
Avro,7,15.673606097698212,0.0,0.0,ibk,SMOTE,noFeatureSel,0.0,0.0,239.0,0.0,1.0,1.0,NaN,1.0
Avro,8,18.533141911029816,0.0,0.37878789007663727,ibk,SMOTE,noFeatureSel,0.0,0.0,789.0,3.0,NaN,0.9962121212121212,0.7553865652724968,0.0
Avro,9,28.009092807769775,0.1281503587961197,0.3717472078278661,ibk,SMOTE,noFeatureSel,1.0,2.0,266.0,0.0,0.9975216852540272,0.9925650557620818,0.996268656716418,0.4971962616822417
Avro,10,31.22756779193878,0.15325670829042792,0.716845877468586,ibk,SMOTE,noFeatureSel,1.0,1.0,276.0,1.0,0.992831541218638,0.992831541218638,0.7490974729241877,0.49638989169675213
Avro,11,34.56568419933319,0.2076843287795782,0.6872852332890034,ibk,SMOTE,noFeatureSel,2.0,1.0,288.0,0.0,0.9977090492554409,0.9965635738831615,0.9982698961937716,0.798336798336799
Avro,12,38.0473792552948,0.2515723230317235,0.6872852332890034,ibk,SMOTE,noFeatureSel,2.0,0.0,289.0,0.0,1.0,1.0,1.0,1.0
Avro,13,41.52907431125641,0.2881014021113515,0.6369426846504211,ibk,SMOTE,noFeatureSel,2.0,3.0,309.0,0.0,0.9961783439490446,0.9904458598726115,0.9951923076923078,0.5674931129476593
Avro,14,45.28595209121704,0.317040947265923,0.31847134232521057,ibk,SMOTE,noFeatureSel,1.0,1.0,312.0,0.0,0.9984076433121019,0.9968152866242038,0.9984025559105432,0.6652452025586342
Avro,15,49.04283285140991,0.31715051736682653,0.3174603218212724,ibk,SMOTE,noFeatureSel,1.0,0.0,314.0,0.0,1.0,1.0,1.0,1.0
Avro,16,52.811676263809204,0.31717263627797365,0.31347961630672216,ibk,SMOTE,noFeatureSel,1.0,0.0,318.0,0.0,1.0,1.0,1.0,1.0
Avro,17,56.628382205963135,0.3169237170368433,0.5361930467188358,ibk,SMOTE,noFeatureSel,1.0,0.0,371.0,1.0,0.9973262417481046,0.9973190348525469,0.7526954177897575,0.6654708520179381
